8,0.0,0.0,-0.19006849315068494,-0.07876712328767123,-0.3373287671232877,-0.24143835616438356,-0.4383561643835616,-0.3852739726027397,-0.5342465753424658,-0.488013698630137,-0.238013698630137,-0.5,-0.3099315068493151,-0.684931506849315,-0.3476027397260274,-0.7945205479452054,-0.3698630136986301,-0.898972602739726,-0.125,-0.5342465753424658,-0.1780821917808219,-0.7465753424657534,-0.20376712328767124,-0.8818493150684932,-0.2191780821917808,-1.0,-0.008561643835616438,-0.523972602739726,-0.030821917808219176,-0.726027397260274,-0.04794520547945205,-0.8595890410958904,-0.059931506849315065,-0.9811643835616438,0.1113013698630137,-0.4811643835616438,0.13013698630136986,-0.6318493150684932,0.1421232876712329,-0.738013698630137,0.1541095890410959,-0.8441780821917808
8,0.0,0.0,-0.18632478632478633,-0.07692307692307693,-0.3333333333333333,-0.23931623931623933,-0.4341880341880342,-0.38461538461538464,-0.5316239316239316,-0.4888888888888889,-0.2358974358974359,-0.5008547008547009,-0.305982905982906,-0.6871794871794872,-0.3435897435897436,-0.7948717948717948,-0.3658119658119658,-0.8991452991452992,-0.11965811965811966,-0.5367521367521367,-0.17094017094017094,-0.7487179487179487,-0.19487179487179487,-0.8837606837606837,-0.21025641025641026,-1.0,-0.003418803418803419,-0.5264957264957265,-0.023931623931623933,-0.7282051282051282,-0.035897435897435895,-0.8632478632478633,-0.04786324786324787,-0.9846153846153847,0.11794871794871795,-0.48376068376068376,0.13846153846153847,-0.6341880341880342,0.15042735042735042,-0.7384615384615385,0.1606837606837607,-0.841025641025641
8,0.0,0.0,-0.2,-0.09473684210526316,-0.3410526315789474,-0.2505263157894737,-0.4378947368421053,-0.39789473684210525,-0.5221052631578947,-0.5073684210526316,-0.2231578947368421,-0.5073684210526316,-0.2905263157894737,-0.6947368421052632,-0.32421052631578945,-0.8021052631578948,-0.3410526315789474,-0.9052631578947369,-0.10947368421052632,-0.5347368421052632,-0.14947368421052631,-0.751578947368421,-0.16842105263157894,-0.8863157894736842,-0.17894736842105263,-1.0,0.00631578947368421,-0.5221052631578947,-0.00631578947368421,-0.72,-0.016842105263157894,-0.8442105263157895,-0.029473684210526315,-0.9515789473684211,0.12421052631578948,-0.47578947368421054,0.15578947368421053,-0.6231578947368421,0.1705263157894737,-0.7242105263157895,0.17894736842105263,-0.8231578947368421
8,0.0,0.0,-0.2044334975369458,-0.0812807881773399,-0.3448275862068966,-0.23891625615763548,-0.41625615763546797,-0.4014778325123153,-0.4852216748768473,-0.5320197044334976,-0.22660098522167488,-0.5,-0.29802955665024633,-0.687192118226601,-0.33497536945812806,-0.7955665024630542,-0.35467980295566504,-0.896551724137931,-0.10591133004926108,-0.5344827586206896,-0.15270935960591134,-0.7536945812807881,-0.1748768472906404,-0.8891625615763546,-0.1896551724137931,-1.0,0.009852216748768473,-0.5270935960591133,-0.0024630541871921183,-0.7241379310344828,-0.014778325123152709,-0.8472906403940886,-0.03201970443349754,-0.9507389162561576,0.12807881773399016,-0.4827586206896552,0.1625615763546798,-0.625615763546798,0.17980295566502463,-0.7266009852216748,0.19458128078817735,-0.8201970443349754
8,0.0,0.0,-0.20670391061452514,-0.08659217877094973,-0.3324022346368715,-0.26536312849162014,-0.3743016759776536,-0.4441340782122905,-0.4245810055865922,-0.5837988826815642,-0.21787709497206703,-0.5027932960893855,-0.2849162011173184,-0.6927374301675978,-0.31843575418994413,-0.8044692737430168,-0.33798882681564246,-0.9078212290502793,-0.09497206703910614,-0.5363128491620112,-0.1340782122905028,-0.7541899441340782,-0.15363128491620112,-0.888268156424581,-0.16201117318435754,-1.0,0.025139664804469275,-0.5251396648044693,0.019553072625698324,-0.7206703910614525,0.013966480446927373,-0.8491620111731844,0.00558659217877095,-0.9581005586592178,0.14804469273743018,-0.4748603351955307,0.19273743016759776,-0.6145251396648045,0.21508379888268156,-0.7094972067039106,0.2346368715083799,-0.8016759776536313
8,0.0,0.0,-0.20670391061452514,-0.08659217877094973,-0.3268156424581006,-0.2681564245810056,-0.3715083798882682,-0.44692737430167595,-0.41620111731843573,-0.5893854748603352,-0.20949720670391062,-0.5027932960893855,-0.2681564245810056,-0.6955307262569832,-0.2988826815642458,-0.8128491620111732,-0.3128491620111732,-0.9134078212290503,-0.08379888268156424,-0.5363128491620112,-0.12011173184357542,-0.7541899441340782,-0.13687150837988826,-0.8910614525139665,-0.1452513966480447,-1.0,0.03910614525139665,-0.5251396648044693,0.03910614525139665,-0.723463687150838,0.036312849162011177,-0.8463687150837989,0.0335195530726257,-0.952513966480447,0.15921787709497207,-0.4748603351955307,0.20670391061452514,-0.6145251396648045,0.2346368715083799,-0.7122905027932961,0.2569832402234637,-0.8044692737430168
8,0.0,0.0,-0.2077922077922078,-0.08311688311688312,-0.33506493506493507,-0.2597402597402597,-0.3922077922077922,-0.43376623376623374,-0.42597402597402595,-0.5766233766233766,-0.2025974025974026,-0.5038961038961038,-0.2623376623376623,-0.6987012987012987,-0.2909090909090909,-0.8155844155844156,-0.3038961038961039,-0.9194805194805195,-0.07792207792207792,-0.5324675324675324,-0.10909090909090909,-0.7480519480519481,-0.12727272727272726,-0.8883116883116883,-0.13766233766233765,-1.0,0.046753246753246755,-0.5168831168831168,0.04935064935064935,-0.7168831168831169,0.046753246753246755,-0.8467532467532467,0.04155844155844156,-0.9584415584415584,0.16883116883116883,-0.4675324675324675,0.21558441558441557,-0.6103896103896104,0.23896103896103896,-0.7090909090909091,0.2597402597402597,-0.8051948051948052
8,0.0,0.0,-0.19415807560137457,-0.07903780068728522,-0.32989690721649484,-0.23195876288659795,-0.37628865979381443,-0.3900343642611684,-0.4106529209621993,-0.5274914089347079,-0.2268041237113402,-0.49828178694158076,-0.28350515463917525,-0.6855670103092784,-0.3075601374570447,-0.8006872852233677,-0.3178694158075601,-0.9089347079037801,-0.0979381443298969,-0.5309278350515464,-0.12714776632302405,-0.7439862542955327,-0.13745704467353953,-0.8797250859106529,-0.14261168384879724,-1.0,0.024054982817869417,-0.5154639175257731,0.020618556701030927,-0.7096219931271478,0.013745704467353952,-0.8419243986254296,0.003436426116838488,-0.9587628865979382,0.14604810996563575,-0.46048109965635736,0.17353951890034364,-0.6082474226804123,0.18900343642611683,-0.711340206185567,0.19759450171821305,-0.8058419243986255
8,0.0,0.0,-0.1907051282051282,-0.0641025641025641,-0.33653846153846156,-0.22115384615384615,-0.40384615384615385,-0.3766025641025641,-0.483974358974359,-0.49198717948717946,-0.2403846153846154,-0.49038461538461536,-0.3157051282051282,-0.6730769230769231,-0.3541666666666667,-0.7852564102564102,-0.375,-0.8910256410256411,-0.11698717948717949,-0.5288461538461539,-0.16666666666666666,-0.7483974358974359,-0.1907051282051282,-0.8814102564102564,-0.20833333333333334,-1.0,0.008012820512820512,-0.5192307692307693,-0.014423076923076924,-0.7259615384615384,-0.028846153846153848,-0.8605769230769231,-0.04487179487179487,-0.9823717948717948,0.1330128205128205,-0.47275641025641024,0.15544871794871795,-0.6314102564102564,0.16826923076923078,-0.7387820512820513,0.17467948717948717,-0.842948717948718
8,0.0,0.0,-0.2583479789103691,0.0,-0.4956063268892794,0.0,-0.6678383128295254,-0.04569420035149385,-0.820738137082601,-0.07381370826010544,-0.6098418277680141,-0.29349736379613356,-0.7873462214411248,-0.4305799648506151,-0.8963093145869947,-0.4938488576449912,-1.0,-0.5483304042179262,-0.5272407732864675,-0.3989455184534271,-0.7258347978910369,-0.5694200351493849,-0.8576449912126538,-0.6537785588752196,-0.9876977152899824,-0.7223198594024605,-0.4112478031634446,-0.46572934973637964,-0.5852372583479789,-0.648506151142355,-0.7012302284710018,-0.7451669595782073,-0.8189806678383128,-0.8242530755711776,-0.2601054481546573,-0.5026362038664324,-0.37082601054481545,-0.6537785588752196,-0.44991212653778556,-0.7469244288224957,-0.5325131810193322,-0.8312829525483304
